B07TZRKTGZ,"Swivel bar stool with a padded, upholstered seat and backrest."
B07HK8NDXS,"A three-tiered metal stand with a square base, spherical shade, and slanted top, featuring shelves with a plant and a bowl."
B01LR5SEKE,"The dumbbell is a spherical object with a cylindrical center, flattened top and bottom, and six vertices and faces."
B07HSMYNYJ,"A 3D bookcase featuring interlocking cuboid shelves, a rectangular base, and a triangular top, with trapezoid-shaped shelves arranged in a zigzag pattern."
B075X4YDJT,"A 3D cube with rounded corners, a flat top and bottom, and slanted sides."
B07HSCNKDC,"3D model of a metal-framed shelf with a glass top, backrest, and two shelves."
B071W5VJF4,"3D model of a slanted ottoman with a rectangular base, cuboid shape, and squarish top, functioning as a footstool or bench."
B071V8DQTL,"3D model of a door on a slanted wall with a window, featuring a square base with side length of 2 and height of 2."
B075X4PT66,3D model of a curved three-seater sofa with backrest and armrests.
B075YV7TTW,Swivel bar stool with a padded seat and backrest.
B073G856FB,"Swivel chair with sled base, curved slender backrest, armrests, and slanted seat."
B07P5LM3KH,"3D model of a swivel chair with a curved backrest, slanted seat, armrests, and footrest."
B07SSJDRL4,3D model of a three-seater sofa with two armrests and backrests.
B07MHMJD43,"3D model of a round coffee table with a circular top, spherical pedestal, and circular base."
B072C8Q4WQ,"3D model of a swivel chair with backrest, seat, and armrests."
B079TXJNJD,"A 3D object combining a cuboid and a hemispherical surface, resembling a pillow and a hat."
B07B4MPXKJ,3D model of a two-seater sofa chair with slanted backrest and armrests.
B075X4F3PL,3D model of a three-seater sofa with backrest and armrests.
B07QGSZ3FP,"3D model of a reclining sofa with a curved backrest, armrests, and footrest."
B08G1V33XS,"A 3D object featuring a curved surface with a flat edge, a spherical surface with curved edges, and a wing-like structure."
B07B7J8CGH,3D cuboid model with a square base and slanted roof.
B07B7J8J9M,A cylindrical object with a round base and a spherical top.
B07B86VTVM,"A swivel stool with a spherical seat, a metal base, three to four legs, and a slanted backrest."
B07XBQ9SQR,"Rectangular door with flat top and bottom, featuring a frame, door panel, and hinged edges."
B075HR7KYQ,"A 3D object featuring a cylindrical body with a hemispherical top and a truncated cone at the bottom, resembling a cone-shaped wall sconce with a symmetrical base and apex."
B07B4D858Z,3D model of a curved two-seater sofa with backrest and armrests.
B07BWK59KD,L-shaped sectional sofa with a chaise on one side and a curved backrest.
B071ZLXZQ7,"3D model of a two-seater sofa with slanted backrest, curved armrests, and seat cushions."
B084W2SXXP,"Curved and slanted backrest, swivel seat, and 3D bar stool design."
B07HZ4918H,"3D model of a two-seater sofa with backrest, seat cushion, armrests, and footrest."
B07JQX8PSC,3D model of a chair with a cushion and backrest.
B07QF9Y6Z9,"3D model of a wooden desk with a slanted top, two legs, a drawer, and a shelf, available for preview download."
B075X4YDPZ,A 3D cuboid object featuring curved edges and six vertices.
B07YLZQ8W6,"A 3D object featuring a rectilinear shape with a slanted roof, a spherical tent with a hemispherical top and base, a square table with legs, a tetrahedron with a spherical base and top, and a rectilinear structure with a hemispherical roof and canopy."
B07DBGKSJC,"3D model of a small wooden bench with a backrest, footrest, and cuboid base."
B07P6JV16D,A 3D model of a two-seater sofa with a backrest and armrests.
B075HWDT12,A 3D sphere with a spherical surface and volume.
B07HZ61DWG,"A three-seater sofa with a backrest, armrests, and a footrest."
B07HZ4XHMX,3D model of a sofa with backrest and armrests.
B084KD1LWG,"An arched octagonal window with a sash, mullions, and transoms."
B07QHJZDH4,A sphere on top of a cylinder with a spherical base and shade.
B07SY34LPN,"A gray cuboid with a flat top and bottom, resembling a 3D shelf."
B07J2JGT7Y,A two and three-seater sofa set with curved backrests and armrests.
B075Z8WD59,A cylindrical object with a flat bottom and a spherical top.
B07HKGHTGT,"A three-tiered glass cup structure with cylindrical and spherical elements, hanging from a metal frame."
B07GFDZW5W,"A platform bed with a headboard, footboard, sprung slatted base, and four side drawers."
B075QDGZX9,"King size platform bed with tufted headboard and footboard, and slatted base."
B07B8PXMRT,A spherical clock face with a hole in the middle and reflective surface.
B075Z8TDQ6,"A cylinder with a spherical base and top, featuring a ring at the top."
B073P1YLCT,"A 3D door model featuring a rectangular shape with a trapezoid in the middle, slanted top and bottom, and a flat and curved surface on either side."
B07B4ZFCXJ,"King size bed with headboard and footboard, 3D model."
B07TPNG61L,"A table with a spherical, oblong top and three slender, tapered legs."
B07MBNM6LY,"3D model of a kitchen cart with a slanted top, two shelves, a slanted bottom shelf, and a drawer on a metal frame."
B075QGD5HS,"A platform bed with a tufted, curved headboard and footboard, featuring a slatted base and backrest."
B07HSM1W45,"A bed featuring a curved slatted headboard, a curved footboard, and a slatted base."
B07MBFF1K5,"A 3D object featuring a combination of spherical and cylindrical shapes with convex, concave, flattened, and slanted surfaces."
B07B4D8945,"3D model of a chair with a curved backrest, slanted seat, and curved armrests."
B07DBGQ9DT,3D model of a round top on a square base available for preview download.
B07B8PXQ49,"A cylindrical container with a flat bottom, spherical base, and a spherical lid."
B079VNL3CG,"Three-drawer cabinet with a curved front, slanted back, and a flat rectangular door, featuring a rectilinear box design and a slanted roof."
B073P25SYK,"A slender, three-arm arc floor lamp with a spherical base and shades."
B07B4M6CFN,L-shaped sectional sofa with a chaise on one side and a sofa on the other side.
B07QFRSC8M,"A 3D chair with a curved, slanted backrest, a slanted seat, and a slanted frame."
B07HZ8N1F5,"Swivel chair with a curved backrest, lumbar support, armrests, and a footrest on a swivel base."
B07MHMGJMM,"3D model of a round side table with a pedestal base, available in 3ds max, obj, fbx, c4d, dxf, and stl formats."
B07P6PBR3Q,"A 3D model of a dining chair with a slanted back, curved seat, armrests, and legs."
B07QFP52TJ,"3D model of a recliner chair with a slanted back, seat, and armrest, featuring a curved backrest."
B07TD46R6R,"3D Eames molded polypropylene chair with a slender angular frame, curved backrest, swivel steel base, and polypropylene seat."
B082KYYMZ6,"A swivel chair with a backrest, armrests, and swivel base."
B07JVP2C7M,"3D model of a chair with slanted backrest, seat, armrests, and footrest."
B07DBJJ5Q9,"3D model of a beaded floor lamp with a cylindrical body, spherical base, and spherical shade."
B07BWLMJCY,"L-shaped sectional sofa with a chaise, curved backrest and armrest, featuring a corner and footrest."
B07RPP7S5R,"A 3D cuboid object with a square base, trapezoid top, and a curved blade featuring convex and concave cutting edges."
B073P6FYT4,"A rectangular 3D object featuring a flat panel with a square hole in the center, a curved surface on one side, and a triangular base and apex, resembling a tetrahedral prism."
B07HKGY6CG,"A rectangular prism with a spherical apex, suspended from a ceiling plate and swivel arm, featuring a slanted top and bottom."
B07H8VCDWP,"A tall, rectilinear cabinet with a triangular base, slanted top, and tetrahedron-shaped structure."
B079V3YHVF,"3D model of a spherical object with a hemispherical surface, resembling a hat or pillow."
B07DBCMTCS,A cylindrical object with a spherical base and a spherical shade.
B07GF5DCJ2,"A 3D object featuring a spherical top on a metal base with a curved wire frame and a round, cylindrical structure."
B07GFRKNNH,A 3D cuboid chest of drawers with a rectangular base and top.
B0824F7ZLF,"3D model of a floor lamp featuring a cylindrical rod, spherical base, and spherical shade."
B08568FHP9,"A 3D model of a chair with a slatted backrest, curved seat, metal frame, and white upholstered padding."
B07B7DPKRJ,"3D model of a grey TV stand with four drawers (two on each side), two shelves, and legs."
B0861T8Q44,"""Metal-framed stool with a square base, round swivel seat, slanted backrest, and rectilinear frame."""
B07SH7L5QM,"Rectangular table with a square base, slanted triangular top, and rectangular top."
B07JY2XNLC,"3D model of a swivel recliner sofa with curved backrest and armrests, featuring a three-seater and two-seater configuration and a swivel headrest."
B07DB92GM8,3D model of a three-seater sofa with a backrest and two armrests.
B00NUS5GXA,A four-tiered metal wire shelving unit with mesh shelves on each tier.
B07QFRRLR2,"A king size bed with a curved, slanted headboard, footboard, and woven mesh structure on a slatted base."
B07H8SH3WJ,"Rectilinear sideboard with a triangular base, slanted top, and two drawers, serving as a TV stand."
B07TJWB2M1,A slender swivel chair with a curved upholstered backrest and seat on a metal frame.
B07DTLWMN5,"A tripod featuring a spherical base, spherical stem, and spherical shade with a metal rod and cylindrical elements."
B07K7K7GTZ,"3D model of a bedside table with backrest and seat, available in 3ds Max format."
B07B4MTCPC,"3D model of a two-seater sofa with a slanted backrest, seat cushion, and armrests."
B07B7B94GH,A wooden stool with a backrest and a seat.
B07TYTQPYN,"Swivel bar stool with a backrest, armrests, and upholstered seat."
B07JGMW8DG,"A 3D object featuring a cabinet with left and right hinged doors, a cylindrical shape with a flat top and bottom, and a triangular base and top."
B07QR6TB92,"A 3D swivel chair model with a slender, curved backrest and slanted seat on a swivel base."
B07QDNRBX2,A king size platform bed with a slatted headboard and footboard.
B07QC6X16K,A cylinder with a flat base and a spherical top.
B07THSZJ6P,Eames molded polypropylene swivel chair with a slender polycarbonate seat and backrest on a four-legged base.
B07GFRKNBK,"3D model of a platform bed featuring a curved backrest, low footboard, and slanted rectangular frame."
B07M66SYGT,"A swivel chair with a curved high backrest, armrests, and a swivel seat on a swivel base."
B07VMLDR8L,"3D model of a sofa with a curved, buttoned backrest and armrests, and a slender seat."
B075X4YD66,"3D model of a two-seater sofa with curved backrest, slanted seat, and curved armrests."
B07BWK7FYC,"L-shaped sectional sofa with a chaise on one side and a loveseat on the other, featuring a backrest and two armrests."
B07QCMBKTN,"A 3D object featuring a cushioned seat, a curved and slanted backrest, armrests, and a footrest."
B07LC9HXSF,"3D model of a chair with backrest and footrest, featuring a rectangular wall bracket with slanted base and top, and a post with a square base and slanted top."
B074DZ5YL9,"A cuboid dumbbell with a truncated octahedron, spherical surface, and handle."
B07QC8C7YX,A cylinder with a spherical base and top.
B084KD48WP,Rectangular 3D window model with a grid of squares and a slanted top and bottom.
B07TD48G5C,"Swivel chair with a curved backrest, slender metal frame, and tubular steel armrests."
B07JK8CL3S,Three-legged swivel stool with a spherical top and slender metal base.
B07B4W5S3J,"A king size bed with a slatted headboard, footboard, side rails, and a curved backrest."
B07DB92GZG,"3D model of a chair with curved backrest, slanted seat, and armrests."
B07B4GVN1Q,"L-shaped sectional sofa with a chaise, U-shaped armrest, and backrest."
B07B8PXSGV,"A cylindrical pendant light with spherical top and bottom, suspended from a chain."
B07B8CX5W5,A three-tiered wheeled cart with shelves and a handle.
B075X61WKJ,"3D model of a stool with a spherical top, round seat, and round base."
B07HZ57QHL,"3D model of a U-shaped sectional sofa with L-shape, featuring a three-seater, backrest, armrests, and a footrest."
B0831Q5ZW3,"A cylinder with a flat base, spherical top, spherical bottom, and featuring a slatted backrest and seat."
B082DP8455,"A spherical shade with a metal base and a ring at the top, featuring a cylindrical element with rings at both ends."
B082L64HKW,"3D model of a hook, swivel wall mount with arm, TV mounted on wall, cylinder and tetrahedral prism with holes in the center."
B07BWK7FXP,L-shaped sectional sofa with a chaise on one side and a two-seater sofa with backrest and footrest on the other side.
B07P9Y4QGP,3D model of a two-seater sofa with curved backrest and armrests.
B07S62HZR7,"Tripod stand: a three-legged stand with a spherical base, tripod-shaped top, and central horizontal and vertical axes."
B0828FBDV7,"A 3D object featuring a cylinder with a spherical shade, a spherical stand, and a spherical base, resembling a ball on a chain."
B07R3T74LN,"Two-seater sofa with curved backrest and armrests, 3D model."
B07QDL48NK,"3D model of a sofa with a curved backrest, seat, and armrest on a slender swivel base."
B0735WMNT5,3D model of a swivel office chair with backrest and armrests.
B072Z6K94S,"A swivel chair with a mesh seat, backrest, and armrests."
B082VLYF53,"A swivel chair with a slanted, curved backrest, slender armrests, and a curved seat."
B07DBDX1P2,"A swivel chair with a backrest, lumbar support, armrests, seat, and footrest."
B07QDNRBC8,"A 3D chair model with a curved backrest, slanted seat, armrests, and legs."
B084W368M8,"A swivel bar stool with a curved, tufted backrest and seat."
B07QF9ZFQZ,"A sideboard featuring a rectangular base, triangular top, and three drawers with a shelf."
B084W2G21K,"A chair with a slanted, curved backrest, a curved seat, and a leg."
B07MQF8SG7,"Rectangular Chinese cabinet with a top and bottom shelf, and two drawers on one side."
B07HZ1RYNT,3D model of a two-seater sofa with backrest and armrests.
B07B4W5TMW,"A king-size platform bed with a box-shaped, curved-top headboard, footboard, side rails, slatted base, and curved backrest."
B075YMQC72,A 3D flat screen TV with a curved rectangular frame and bezel.
B07HPNBTJX,3D model of a two-seater sofa with a backrest and armrests.
B07374P5NP,3D model of three spherical spheres hanging from a chain.
B07P9Y5K2D,3D model of a cubic ottoman with a base and top.
B084W2X98G,"3D swivel bar stool with a slanted, curved backrest and seat."
B07QJYGDZ9,"3D model of a U-shaped sectional sofa with a chaise longue on one side, L-shaped sectional on the other, and a footstool."
B07PBZVP9S,3D model of a two-seater sofa with a backrest and armrests.
B082Q97X1G,A 3D two-seater sofa with curved backrest and armrests.
B082JHH2VF,A spherical glass shade suspended from a chain.
B07HPQ358H,"A 3D model of a rectangular building featuring a slanted roof, a bench with slats and a backrest, and a pillar as a vertical support."
B082MXDF82,"3D model of a cylindrical fan with flattened top and bottom, featuring a motor and spinning blades to move air."
B07B4M2B7N,L-shaped sectional sofa with a chaise on one side and a recliner on the other side.
B075X4T5RR,3D model of a footstool featuring a cylindrical base with a truncated cone on top and a stacked cube design.
B07JL5PYZH,"A 3D object featuring a cylinder with a hemisphere at one end and a truncated cone at the other, resembling a sword."
B07YM1KSPB,"A rectilinear tetrahedron with a spherical cap, a spherical tent, and a square table with slanted top and legs."
B07GFDZVYY,"A 3D object featuring a rectilinear prism door with slanted base and top, accompanied by a horizontal and vertical wall with slanted edges, a cylinder, and a cuboid with a truncated trapezoid on top."
B07DBF1R71,"3D model of a bedside table featuring a wooden rectangular top with a slanted edge, a drawer and shelf, X-shaped metal legs, and a tetrahedral trestle base."
B07HGKZFG3,"A cuboid-shaped ottoman with a squarish seat, curved backrest, and slanted top."
B07HSF45BX,"3D wingback chair with a tufted, curved backrest, slanted padded seat, and slender design."
B07HZ7TL95,3D model of a 2-seater sofa with backrest and armrests.
B07B4MJZN1,"Wingback chair with a curved backrest, slender armrests, and a seat - 3D model."
B07B4MF2MF,A three-seater sofa with a curved backrest and armrests.
B07HYYBHWJ,"A two-seater 3D sofa with a curved backrest, armrests, and a seat cushion."
B075X33SSW,"3D model of a chair with a curved backrest, armrest, and footrest."
B07B7GNFYW,"3D model of a chair with a curved, slanted backrest, angular armrest, and slanted seat."
B07DC15YRP,"A swivel chair with a backrest, armrests, and a footrest."
B07QC876Z6,3D model of a rectangular table with a slanted top and slanted base.
B07Q2PGH2P,"Swivel chair with a padded seat, backrest, and spherical base."
B082VM7676,"A swivel chair with a curved, slanted backrest, lumbar support, armrests, and a slender seat with a footrest."
B07B8WZQMM,3D model of a rectangular door with slanted top and bottom.
B07B4MN1L2,"3D model of a grey footstool with a cubic slanted top and bottom, and a cylindrical base with spherical ends."
B07JLZC7JS,"A 3D object featuring a spherical hemisphere, a pillow, a shark fin, and a tetrahedral cuboid with a truncated oblate sphere."
B07P8STHJC,"3D model of a Chesterfield sofa with a slanted backrest, curved armrests, and a curved seat."
B07DBDRN8S,"A 3D model of a sofa featuring a tufted upholstered seat and backrest, curved armrests, and a slatted base with a curved headboard."
B07S4CDSD8,"A 3D rectangular box with a slanted top and bottom, featuring a central shelf and additional shelves on each side."
B085GXXLT2,"3D swivel recliner chair with curved, slanted backrest, armrests, and footrest."
B07JJYZ5MN,A 3D swivel chair with a curved backrest and swivel seat on a swivel base.
B07QD6ZV84,A cylinder with a flat bottom and a spherical top.
B071F73XDB,A white spherical glass ball suspended from a metal rod.
B07DBFFG9Z,A rectangular trestle table with an X-shaped base.
B071LD87KZ,3D model of a light fixture with three spheres hanging from a chain.
B072ZMVR53,"A 3D rectangular metal table with a slanted top, wire frame, and a pair of legs."
B07RMYYSYT,"T-shaped tetrahedral prism cabinet with a square base, slanted top and bottom, two doors, a shelf, and a drawer."
B07B4MH9QF,"3D wooden chair model with a slanted, padded backrest and seat, featuring armrests and legs."
B07QD6ZV9Q,"A cylinder is a three-dimensional solid with a flat base, a height, and a curved surface."
B07H8SM6Q4,"A 3D model of a wall featuring a grid of squares and triangles, with a cuboid base and triangular top."
B073G94FW8,"A swivel chair with a curved, slanted backrest, slanted seat, and swivel base."
B07B5127YK,"King size bed with a slatted base, tufted headboard and footboard, curved backrest and armrest, and slanted top and bottom edges."
B073751DMK,"A slender metal tripod table lamp with a cuboid base, slanted top and bottom, and a spherical shade."
B082XMB45H,"A 3D wall lamp with a spherical shade, flexible swivel arm, and hanging cord."
B075X2XZDY,A cylindrical object with a spherical base and shade.
B07DBHCKF9,"3D chair model with a curved backrest, slanted seat, and curved armrests."
B07Y2BTPJ3,"A 3D window air conditioner with a top condenser, bottom evaporator, and a rectangular grid of squares."
B082DPC6ZJ,A cylinder with a spherical base and shade.
B075X2WN11,"A two-seater 3D sofa model with slanted, curved backrest and armrests."
B071SHLFLX,"A 3D rectangular object with a flat top, slanted bottom, hemispherical vertices, and a triangular pattern."
B075YN3HPQ,"Slender tubular steel-framed chair with a swivel, curved polypropylene seat and backrest."
B07JM1K8VK,"A tetrahedral lattice structure with a spherical base and top, forming a lantern-like shape."
B07TF9MY62,A swivel chair with a mesh back and seat on a swivel base.
B07DBB1SD2,"A rectangular cabinet with a door, two drawers, a slanted top and bottom, and a hole in the middle."
B07QCMBD11,"Two-seater 3D sofa model with curved backrest, slanted armrests, and a curved armrest."
B07JQX8S3L,3D model of a cylindrical pillow with a hemispherical surface and flat base.
B075X4N3QK,"A two-seater chair with a high, slanted backrest, curved seat, and slanted armrests."
B07B4SCB6T,"A king-size platform bed with a tufted, slatted headboard and footboard, featuring a curved top, slatted base, and accompanied by a chair with a backrest and footrest."
B073WHXXM9,"A 3D wall with a flat top and slanted bottom, featuring a rectilinear grid of intersecting squares, rectangles, and triangles."
B07J59D8V1,"Swivel chair with a spherical base, slender curved backrest, and slanted seat."
B07B4XX22Y,"3D model of a platform trundle bed with a curved, slatted headboard, footboard, and base, featuring drawers on both sides."
B071RNW4SV,A 3D object featuring a spherical disc with a central hole and a hemispherical surface.
B07SHYWNQB,"3D model of a couch with backrest, armrests, seat cushion, footrest, and pillows."
B07DB95XL1,"Rectangular coffee table with a middle shelf, 3D modeled in 3ds Max."
B07QCMB481,"A cylinder with a spherical base, spherical lid, and spherical cap."
B07K7M4X4T,"3D model of a TV stand with a rectangular base, oblong top, and spherical accent, also suitable as a coffee table."
B074VLRP92,"A 3D pillow-shaped object with a cylindrical body, a hemisphere at one end, and a frustum at the other end."
B07B4M6B3B,"3D model of a lounge chair with a backrest, armrests, and lumbar support."
B07BKK336B,"Two-seater sofa with tufted backrest and armrests, 3D model."
B07BWL248S,A 3D model of a U-shaped and L-shaped sectional sofa combination with a chaise on one side.
B07HSG7KWF,"A swivel chair with a swivel base, seat, backrest, armrests, and a slanted backrest."
B085FJ1W72,"3D model of a recliner chair with a swivel base, featuring a backrest, seat, armrests, and footrest for ultimate relaxation."
B075X5443L,"A grey cuboid with slanted top and bottom, featuring six vertices and six edges."
B07TD47Y74,"A slender swivel chair with a curved, angular backrest and seat on a swivel base."
B07QCQ2JS8,"King size trundle bed with a slatted base, tufted headboard, footboard, and curved sofa elements."
B07S62NQFY,"A rectilinear cuboid cabinet with a slanted base, flat top, and a rectangular drawer featuring a slanted lid."
B07QC8CFBJ,A cylinder with a spherical base and hemispherical top.
B07QFP4PR2,"Cylindrical 3D swivel chair with spherical seat, backrest, and armrest."
B075HXLWRM,"A wall-mounted, spherical toilet paper holder with a flat top and bottom, featuring a hole for the roll and a hemispherical surface."
B07RMYJYM3,"3D model of a rectangular bedside table featuring a drawer, shelf, slanted top, and two legs."
B075X2LKPV,A cylinder with a spherical base and a spherical shade.
B086B5P473,"3D model of a three-seater sofa with backrest, armrests, and footrest, available for download in 3ds Max format."
B07R7RDKL5,"A trestle table with a slanted rectangular top, slanted base, and a slatted shelf."
B082QCPZDP,A 3D cuboid with a hemispherical top and flat bottom.
B07P7NTK44,"3D model of a tufted chair with a curved backrest, slanted seat, and slanted armrests."
B07QC8CFCY,"Cylindrical vases with a hemispherical top and bottom, and a spherical vase with a hemispherical base and top."
B0824FBQF3,"A cylinder with a spherical base and a spherical shade, featuring a conical top."
B07K8XX4GJ,"A 3D model of a rectangular massage table with a slanted top, slanted base, and metal bed frame with a mattress."
B07QJWXMXZ,"Curved backrest and seat, slender tubular frame, slatted back and seat, swivel chair with swivel base."
B07HSBD8DM,"3D model of a rectangular sideboard with four doors, two drawers, and a bench-style chair with a slanted backrest and seat."
B07VDD6B6S,"A gray cuboid with a base and top, featuring horizontal and vertical axes."
B01LYBQXRH,Four-tier wire shelving unit with a single shelf on each tier.
B07DBDT68B,"A cylindrical metal stool with a square, slanted seat and backrest."
B07MQD2113,"3D model of a dining chair with a slanted seat, backrest, armrests, and legs."
B07374M9ZT,A cluster of five glass sphere light bulbs suspended from a single thin wire.
B07QGSZ79Z,"3D model of a grey, rectangular ottoman with a slanted top and bottom, resembling a stack of two cubes or a bedside table."
B07QFRSB66,"A king size bed with a tufted, padded headboard and footboard, a slatted base, and a tetrahedral polyhedral mesh design."
B075X2LLTY,A cylinder with a spherical base and shade.
B084T7ML94,3D model of a chair with a slatted backrest and seat.
B07DBF6KZ6,T-shaped slatted backrest chair with armrests and sturdy legs.
B075HXLWRL,A sphere with a hole in the middle.
B078JGRLCJ,A sphere with a flat base and a spherical top and surface.
B07BW8QSPW,"A U-shaped sectional sofa with L-shaped chaise, backrest, and armrest, featuring a 3D model."
B07B4MR6YG,"Wingback chair with a wing-shaped, curved backrest and a slanted, wing-shaped seat."
B07QBMQ729,"3D model of a three-seater reclining sofa with backrest, armrests, and footrest."
B07BW8P2F7,3D model of a neutral-colored two-seater sofa with backrest and armrests.
B07VNL9TVJ,3D model of a two-seater sofa with backrest and armrests.
B082YNV6F7,"A 3D rectangular desk with a slanted top and bottom, featuring a truncated apex and a cuboid base."
B085FHZ625,"3D model of a royalty-free swivel recliner chair with backrest, seat, and footrest, available in 3ds Max format."
B075YQ8QWK,"3D swivel chair model with a curved, slender backrest, armrests, and seat (available in 3ds max, obj, fbx, c4d, stl, dxf, dw formats)."
B082TCF1YZ,A 3D model of a two-seater sofa with a curved backrest and armrests.
B07B4WR39P,3D model of a triangular grid shelf with flat top and bottom surfaces.
B078J9MF2W,"A 3D model of a spherical chair with a hemispherical base, cylindrical backrest, and spherical top."
B07HYYJKMC,"""Three-legged swivel chair with curved and slanted backrest, curved seat, and curved armrests."""
B082VT4GGJ,Square table with a square base and square top.
B07MBF93P1,"3D model of a desk lamp featuring a cylindrical stand, spherical base, and spherical shade."
B07VQSWPXR,"3D model of a two-seater sofa with slanted backrest, curved seat, and swivel base."
B07B4YXWNY,"A platform bed with a tufted upholstered headboard, slatted base, and a chair with a backrest and seat, accompanied by a cuboid with slanted top and bottom."
B07B4MH91M,"3D model of a three-seater sofa with a backrest, seat cushion, and armrests."
B071ZJ6C5Z,"3D polygonal mesh model of a rectangular object with flat top and bottom, resembling a square piece of paper or table with hemmed edges."
B071YPWDKL,A rectangular door with slanted top and bottom edges and triangular accents.
B07SZ1PZ1G,"A 3D cuboid with a slanted top and base, featuring a hemispherical surface."
B07B7N6JH3,A pair of 3D nesting tables with round bases and spherical tops.
B07H8SKPW6,"""3D model of a platform bed with a slatted headboard, footboard, and base, featuring a trundle bed on one side."""
B07B4SC7VT,"King size platform bed with padded, slanted headboard and footboard, and curved top and bottom design."
B07QBQD99Z,"King size platform bed with a tufted, padded headboard, skirted footboard, slatted base, and slanted backrest, featuring armrests and a seat."
B075X4N3QJ,"Curved swivel chair with slanted backrest, seat, and armrests - 3D model."
B0871DCNRM,"A cubic ottoman and a rectangular bench, both featuring a base and a lid, with the bench also having a backrest."
B07JQTGKS7,"Swivel chair with a curved backrest, armrests, and a cylindrical base featuring a spherical swivel mechanism."
B073751DMJ,A cylindrical planter with a spherical base and spherical top.
B07ZTQDCLY,"3D model of a U-shaped sectional sofa with metal frame, cushioned seat and backrest, featuring a chair, coffee table, and accompanying pillows."
B00D448IIK,"A gray cuboid with a rectangular base, slanted top, and flat sides, resembling a laptop computer."
B07HKCRWSY,"3D model of a gray, rectangular building with a slanted roof, base, and walls, resembling a trash can."
B082JHXMJL,"A two-light fixture featuring a pair of metal cages enclosing light bulbs, with cylindrical and spherical elements."
B07B4M597B,"3D model of a cubic ottoman with a splayed base, slanted top, and a truncated octagon detail."
B07JQBDLBC,A three-bladed 3D ceiling fan model.
B07QHL15NM,A gray 3D sphere with a flat base and a spherical top.
B0825CYLLW,"A cylindrical object with a tapered neck, spherical base, and spherical shade."
B07BWJCPNW,"L-shaped sectional sofa with a chaise on one side, a loveseat on the other, and curved backrest and armrests."
B07HZ6GJ5J,"3D model of an L-shaped sectional sofa with a chaise, loveseat, curved backrest, seat, and armrests."
B082XMQR55,Sphere on a cylindrical stand - 3D model
B07DW6432S,"A swivel chair with a curved, slanted backrest, armrests, and a slanted seat."
B075QFCZ1Z,3D model of a rectangular bench with a flat seat and slanted backrest.
B07GDMC6LX,"A 3D cube with a square base and top, featuring rectilinear surfaces and vertices."
B071J4VX6D,3D model of a gray cuboid shelf with right angles and slanted edges.
B07B4SCPH1,"A king-size platform bed with a slatted base, headboard, and footboard, and a sofa with a backrest and seat."
B0825CX68C,"A wall lamp with a swivel arm, slender metal handle, spherical shade, and round metal base."
B079X4Z6QX,"A slender, tapered cuboid with a curved top, four drawers, and a single door."
B07VNL9T9X,"Two-seater sofa with curved backrest, armrests, and seat, featuring a slanted back."
B07F2LW7SD,"A wingback chair with a tufted seat, curved backrest, and curved armrest."
B072ZMK68Y,"A table with a square base and a triangular, slanted top."
B07P65599S,"Platform bed with headboard and footboard, 3D model of a shelf."
B07TZ9MC97,"3D tetrahedral prism object featuring a swivel seat with backrest, slatted metal frame, and clothes rack."
B07PX3CC31,3D model of a nightstand featuring a cabinet with a door and a drawer.
B07PBZL51J,"3D model of a two-seater armchair with curved and slanted backrest, seat, and armrests."
B07GDSF3MR,"3D coffee table with a spherical top, slanted triangular base, and three legs."
B07HSBRSVB,"A swivel bar stool with a curved, upholstered backrest and seat."
B07Y2B3ZXV,"A rectangular condensing unit with a slanted roof, featuring a fan on top, a vent on the side, and a hinged flat panel with a bezel."
B07WGNT4GG,"A three-legged ladder with a single step, slanted seat, backrest, and platforms at the top and bottom, functioning as a stool with a central and horizontal axis."
B07VN6V8F5,"White leather three-seater sofa with a curved backrest, armrests, and slatted base."
B07N6RTLP7,"3D model of a split air conditioner with a horizontal fan, vertical condenser, and a box featuring a window on top and a fan at the bottom."
B07HGGVRCZ,"Swivel stool with a backrest, footrest, and swivel base."
B018K6NSIG,3D model of a small trestle-based table featuring a slatted shelf and a drawer.
B075YP4WYT,A table with a triangular top and a rectangular base.
B075YP4WY5,"A 3D swivel chair with a curved backrest, slender seat, and swivel base."
B075NRDS91,"Swivel chair with a curved backrest, curved armrests, and a slanted seat on a swivel base."
B075YNTYTX,Swivel bar stool with a tufted upholstered seat and curved backrest.
B075X4QMTN,"3D model of a polygonal shell armchair with a slanted backrest, slanted armrests, and a slender tubular steel frame featuring curved backrest and armrests."
B07BW8QSD3,L-shaped sectional sofa with a chaise and corner sectional.
B0828DTSRD,"A wall lamp with a spherical shade, swivel arm, and cord attachment."
B07B4Z7MNV,"King size bed with tufted headboard, footboard, and slatted base in a 3D model."
B07H8V49M2,"3D object featuring a rectangular door with curved and slanted edges, a cabinet with a truncated apex and triangular base, and a TV stand as a cuboid with a triangular base and rounded corner."
B07GFWW5JZ,"A rectangular object with a curved, slanted top and a slatted base."
B07GFFPKBG,"3D model of a rectangular TV stand with two doors, two drawers, and shelves, accompanied by a bench with legs and a slanted backrest."
B07GFL6W6N,"A rectangular 3D object with a flat top and bottom, featuring two doors and two drawers."
B07MNBYN11,"3D model of a cabinet with a door and a drawer, resembling a rectangular box with a lid and a trash can."
B075YPTG8S,"Rectangular table with hairpin legs, slanted top and base, and a shelf."
